,log2FoldChange
ENSG00000229249,NA
ENSG00000229250,NA
ENSG00000229251,0.334627248357999
ENSG00000229252,NA
ENSG00000229253,NA
ENSG00000229254,NA
ENSG00000229255,NA
ENSG00000229256,-0.201992762448241
ENSG00000229257,NA
ENSG00000229258,NA
ENSG00000229259,NA
ENSG00000229261,-0.0384141792378214
ENSG00000229262,NA
ENSG00000229263,0.113198611740776
ENSG00000229265,NA
ENSG00000229266,0.744313550677664
ENSG00000229267,0.028483863722241
ENSG00000229268,-0.057631636688928
ENSG00000229269,NA
ENSG00000229271,-0.0246919163448523
ENSG00000229272,-0.0378140213827623
ENSG00000229273,-0.381604775372088
ENSG00000229274,NA
ENSG00000229275,NA
ENSG00000229276,0.0968398916536975
ENSG00000229278,-0.0683387225264201
ENSG00000229280,NA
ENSG00000229281,NA
ENSG00000229282,-0.141789023352172
ENSG00000229283,NA
ENSG00000229284,NA
ENSG00000229286,NA
ENSG00000229287,NA
ENSG00000229288,NA
ENSG00000229289,NA
ENSG00000229291,0.455448760799087
ENSG00000229292,0.146999695762956
ENSG00000229293,NA
ENSG00000229294,NA
ENSG00000229295,NA
ENSG00000229297,NA
ENSG00000229298,-0.11608109385151
ENSG00000229299,NA
ENSG00000229300,NA
ENSG00000229301,NA
ENSG00000229302,NA
ENSG00000229303,0.0411875243432992
ENSG00000229305,NA
ENSG00000229306,NA
ENSG00000229307,NA
ENSG00000229308,NA
ENSG00000229309,NA
ENSG00000229310,NA
ENSG00000229311,-0.146651620291848
ENSG00000229312,-0.057631636688928
ENSG00000229313,NA
ENSG00000229314,-0.0246919163448523
ENSG00000229315,NA
ENSG00000229316,NA
ENSG00000229320,0.188819410282593
ENSG00000229321,-0.12186607827529
ENSG00000229322,NA
ENSG00000229323,-0.0246919163448523
ENSG00000229324,-0.057631636688928
ENSG00000229325,-0.590091706609484
ENSG00000229326,-0.141802883912227
ENSG00000229327,NA
ENSG00000229328,NA
ENSG00000229330,0.0741272446873749
ENSG00000229331,NA
ENSG00000229332,0.29044641108029
ENSG00000229334,0.255609158543651
ENSG00000229335,-0.0246919163448523
ENSG00000229336,NA
ENSG00000229337,-0.0949835900253783
ENSG00000229338,NA
ENSG00000229339,NA
ENSG00000229341,NA
ENSG00000229342,NA
ENSG00000229343,NA
ENSG00000229344,0.122570794840549
ENSG00000229345,NA
ENSG00000229346,NA
ENSG00000229347,NA
ENSG00000229348,0.0549291261745972
ENSG00000229349,0.554350703396239
ENSG00000229351,NA
ENSG00000229352,-0.454019236478767
ENSG00000229353,NA
ENSG00000229356,-0.0956516400550261
ENSG00000229357,-0.0246919163448522
ENSG00000229358,0.163902906636249
ENSG00000229359,NA
ENSG00000229360,NA
ENSG00000229361,NA
ENSG00000229363,NA
ENSG00000229364,NA
ENSG00000229365,NA
ENSG00000229367,-0.162048469545865
ENSG00000229368,0.670875777156793
ENSG00000229369,NA
ENSG00000229370,NA
ENSG00000229372,NA
ENSG00000229373,0.319333359253472
ENSG00000229375,NA
ENSG00000229376,-0.121198102557276
ENSG00000229379,NA
ENSG00000229380,0.00824780399922348
ENSG00000229381,NA
ENSG00000229382,NA
ENSG00000229383,NA
ENSG00000229384,NA
ENSG00000229385,NA
ENSG00000229386,NA
ENSG00000229387,NA
ENSG00000229388,-0.0242200545367007
ENSG00000229389,NA
ENSG00000229390,0.0264058064797369
ENSG00000229391,0.0411875243432992
ENSG00000229393,0.0677577279255563
ENSG00000229394,NA
ENSG00000229395,NA
ENSG00000229396,NA
ENSG00000229398,NA
ENSG00000229399,0.0621915229512004
ENSG00000229400,-0.0898037496552436
ENSG00000229401,0.00824780399922345
ENSG00000229402,NA
ENSG00000229403,NA
ENSG00000229404,0.00824780399922345
ENSG00000229405,NA
ENSG00000229406,0.0411875243432992
ENSG00000229407,NA
ENSG00000229408,NA
ENSG00000229409,-0.0246919163448523
ENSG00000229411,NA
ENSG00000229412,NA
ENSG00000229413,0.093533240672703
ENSG00000229414,0.0741272446873749
ENSG00000229415,NA
ENSG00000229416,NA
ENSG00000229417,-0.522896566452341
ENSG00000229418,NA
ENSG00000229419,0.158218217189334
ENSG00000229420,0.220492415815862
ENSG00000229421,NA
ENSG00000229422,0.0741272446873749
ENSG00000229423,NA
ENSG00000229424,NA
ENSG00000229425,-0.22521498279713
ENSG00000229427,0.160008266240482
ENSG00000229428,NA
ENSG00000229430,NA
ENSG00000229431,-0.383532226099205
ENSG00000229432,NA
ENSG00000229433,NA
ENSG00000229434,NA
ENSG00000229435,-0.0246919163448523
ENSG00000229436,NA
ENSG00000229437,NA
ENSG00000229439,NA
ENSG00000229440,NA
ENSG00000229441,NA
ENSG00000229442,NA
ENSG00000229443,NA
ENSG00000229444,-0.0246919163448522
ENSG00000229447,-0.201238858912109
ENSG00000229452,NA
ENSG00000229453,NA
ENSG00000229454,-0.0246041883923717
ENSG00000229455,-0.0246919163448523
ENSG00000229456,-0.0239550872802827
ENSG00000229457,NA
ENSG00000229458,NA
ENSG00000229459,0.0667016873146654
ENSG00000229461,NA
ENSG00000229462,NA
ENSG00000229463,-0.00573943647485225
ENSG00000229464,NA
ENSG00000229465,0.124799571355553
ENSG00000229466,NA
ENSG00000229467,NA
ENSG00000229468,-0.0265051486969074
ENSG00000229469,NA
ENSG00000229470,NA
ENSG00000229471,NA
ENSG00000229472,-0.170809815156199
ENSG00000229473,0.0741272446873749
ENSG00000229474,-0.914899038527317
ENSG00000229477,NA
ENSG00000229478,NA
ENSG00000229481,-0.865185055555447
ENSG00000229483,NA
ENSG00000229484,0.0411875243432992
ENSG00000229485,0.0741272446873749
ENSG00000229486,NA
ENSG00000229487,-0.0917592056197271
ENSG00000229488,NA
ENSG00000229489,-0.129245799587426
ENSG00000229491,0.0411875243432992
ENSG00000229492,NA
ENSG00000229493,NA
ENSG00000229494,NA
ENSG00000229495,NA
ENSG00000229496,NA
ENSG00000229497,0.00824780399922346
ENSG00000229498,0.52621643825413
ENSG00000229499,NA
ENSG00000229500,NA
ENSG00000229501,NA
ENSG00000229502,-0.0246919163448523
ENSG00000229503,0.0686367419846174
ENSG00000229505,NA
ENSG00000229508,NA
ENSG00000229509,0.0385675330728418
ENSG00000229510,NA
ENSG00000229511,NA
ENSG00000229512,-0.0701950906830818
ENSG00000229513,NA
ENSG00000229515,NA
ENSG00000229518,-0.0246919163448523
ENSG00000229519,-0.157254271833953
ENSG00000229520,NA
ENSG00000229521,-0.421797798499239
ENSG00000229522,NA
ENSG00000229523,-0.00620551642472843
ENSG00000229524,NA
ENSG00000229525,-0.0680134370828636
ENSG00000229526,NA
ENSG00000229528,0.0411875243432992
ENSG00000229529,NA
ENSG00000229530,NA
ENSG00000229531,NA
ENSG00000229532,NA
ENSG00000229533,0.0640081572008621
ENSG00000229534,0.00156186879651786
ENSG00000229535,NA
ENSG00000229536,-0.03838823519052
ENSG00000229537,NA
ENSG00000229539,0.376632485568263
ENSG00000229541,NA
ENSG00000229542,0.144225033480299
ENSG00000229543,0.122571140766335
ENSG00000229544,NA
ENSG00000229546,NA
ENSG00000229547,NA
ENSG00000229549,NA
ENSG00000229550,NA
ENSG00000229551,NA
ENSG00000229552,NA
ENSG00000229553,NA
ENSG00000229554,NA
ENSG00000229556,NA
ENSG00000229557,NA
ENSG00000229558,-0.057631636688928
ENSG00000229559,NA
ENSG00000229560,NA
ENSG00000229562,-0.403401740896801
ENSG00000229563,-0.292652891437924
ENSG00000229565,NA
ENSG00000229567,0.0442633045588173
ENSG00000229568,NA
ENSG00000229569,-0.0576316366889279
ENSG00000229570,0.0633724193750914
ENSG00000229571,0.0741272446873749
ENSG00000229572,NA
ENSG00000229573,NA
ENSG00000229575,NA
ENSG00000229578,NA
ENSG00000229579,NA
ENSG00000229582,-0.354168413987144
ENSG00000229583,NA
ENSG00000229585,-0.00072285025403028
ENSG00000229586,-0.0545870783513448
ENSG00000229587,-0.13893346849185
ENSG00000229588,NA
ENSG00000229589,-0.0533242992781097
ENSG00000229590,NA
ENSG00000229591,0.329342011597774
ENSG00000229593,0.0411875243432992
ENSG00000229594,NA
ENSG00000229595,NA
ENSG00000229596,0.155757208162332
ENSG00000229597,NA
ENSG00000229598,-0.0436613397746015
ENSG00000229599,NA
ENSG00000229600,NA
ENSG00000229601,0.0330347400632416
ENSG00000229603,NA
ENSG00000229604,0.107727886881533
ENSG00000229605,0.0566916080925404
ENSG00000229606,NA
ENSG00000229607,NA
ENSG00000229608,0.0411875243432992
ENSG00000229609,-0.025632973190024
ENSG00000229611,-0.0246919163448523
ENSG00000229612,NA
ENSG00000229613,NA
ENSG00000229615,NA
ENSG00000229616,NA
ENSG00000229618,-0.0246919163448522
ENSG00000229619,0.665382371236645
ENSG00000229620,NA
ENSG00000229621,-0.045366994492786
ENSG00000229622,NA
ENSG00000229623,-0.0246919163448523
ENSG00000229625,-1.01368156040299
ENSG00000229626,NA
ENSG00000229627,NA
ENSG00000229628,-0.0246919163448523
ENSG00000229629,NA
ENSG00000229630,NA
ENSG00000229631,-0.397058580970766
ENSG00000229635,0.121546166621422
ENSG00000229636,NA
ENSG00000229637,NA
ENSG00000229638,-0.10949470689882
ENSG00000229639,NA
ENSG00000229641,NA
ENSG00000229642,NA
ENSG00000229643,NA
ENSG00000229644,1.02318969628125
ENSG00000229645,0.492290470164603
ENSG00000229646,NA
ENSG00000229647,1.38313886722558
ENSG00000229648,NA
ENSG00000229649,NA
ENSG00000229651,NA
ENSG00000229652,-0.0246919163448523
ENSG00000229653,NA
ENSG00000229654,-0.0576316366889279
ENSG00000229656,0.489784591260483
ENSG00000229657,0.686624785262307
ENSG00000229658,-0.0246919163448523
ENSG00000229659,-0.0534837257768893
ENSG00000229660,-0.205824691366781
ENSG00000229661,NA
ENSG00000229662,NA
ENSG00000229663,NA
ENSG00000229664,-0.0444385276913378
ENSG00000229665,NA
ENSG00000229666,0.257568088594478
ENSG00000229667,-0.0246919163448523
ENSG00000229668,NA
ENSG00000229670,0.0783413187514536
ENSG00000229671,NA
ENSG00000229672,NA
ENSG00000229673,NA
ENSG00000229674,NA
ENSG00000229676,-0.408765819487828
ENSG00000229677,0.00824780399922348
ENSG00000229679,NA
ENSG00000229680,NA
ENSG00000229681,NA
ENSG00000229682,NA
ENSG00000229683,-0.128675586367478
ENSG00000229684,NA
ENSG00000229685,NA
ENSG00000229686,NA
ENSG00000229687,NA
ENSG00000229688,-0.141802883912227
ENSG00000229689,-0.239314657072852
ENSG00000229690,NA
ENSG00000229692,0.155245511869122
ENSG00000229693,NA
ENSG00000229694,-0.179976616959963
ENSG00000229695,0.00883967136882928
ENSG00000229696,NA
ENSG00000229697,-0.0957118056709429
ENSG00000229698,NA
ENSG00000229699,NA
ENSG00000229700,-0.27898954580858
ENSG00000229701,NA
ENSG00000229702,NA
ENSG00000229703,NA
ENSG00000229704,0.10351728748579
ENSG00000229706,NA
ENSG00000229707,NA
ENSG00000229708,NA
ENSG00000229709,NA
ENSG00000229710,NA
ENSG00000229711,NA
ENSG00000229713,NA
ENSG00000229714,NA
ENSG00000229715,0.215050806692232
ENSG00000229716,NA
ENSG00000229717,0.0411875243432992
ENSG00000229719,NA
ENSG00000229720,-0.437097703520129
ENSG00000229721,-0.0246919163448523
ENSG00000229722,-0.0246919163448523
ENSG00000229723,0.0411875243432992
ENSG00000229724,NA
ENSG00000229725,NA
ENSG00000229727,NA
ENSG00000229728,-0.0726630004850537
ENSG00000229729,0.132292102083023
ENSG00000229730,NA
ENSG00000229731,NA
ENSG00000229732,NA
ENSG00000229733,NA
ENSG00000229735,NA
ENSG00000229737,NA
ENSG00000229738,NA
ENSG00000229739,-0.147911407453451
ENSG00000229740,-0.057631636688928
ENSG00000229741,NA
ENSG00000229742,0.0720412614351485
ENSG00000229743,NA
ENSG00000229744,NA
ENSG00000229745,NA
ENSG00000229746,NA
ENSG00000229747,NA
ENSG00000229749,NA
ENSG00000229750,NA
ENSG00000229751,0.00824780399922349
ENSG00000229752,0.0128568151598024
ENSG00000229753,NA
ENSG00000229754,NA
ENSG00000229755,NA
ENSG00000229756,NA
ENSG00000229757,NA
ENSG00000229758,0.163434110598609
ENSG00000229759,-0.057631636688928
ENSG00000229760,NA
ENSG00000229761,NA
ENSG00000229762,NA
ENSG00000229765,0.0411875243432992
ENSG00000229766,-0.0626071981856119
ENSG00000229767,NA
ENSG00000229769,0.0411875243432992
ENSG00000229770,NA
ENSG00000229771,0.00824780399922346
ENSG00000229773,NA
ENSG00000229774,NA
ENSG00000229775,NA
ENSG00000229776,-0.788157491521856
ENSG00000229779,NA
ENSG00000229780,0.221336506523355
ENSG00000229781,NA
ENSG00000229782,NA
ENSG00000229785,0.247023909401578
ENSG00000229786,0.0411875243432992
ENSG00000229788,NA
ENSG00000229789,0.177979375784651
ENSG00000229791,0.0642164605213298
ENSG00000229792,NA
ENSG00000229794,0.0411875243432992
ENSG00000229795,0.00824780399922352
ENSG00000229796,NA
ENSG00000229797,NA
ENSG00000229798,NA
ENSG00000229800,-0.253488552666435
ENSG00000229801,0.258247722184297
ENSG00000229802,NA
ENSG00000229805,NA
ENSG00000229806,-0.215509396073039
ENSG00000229807,-0.0218902500908998
ENSG00000229808,-0.468759251845656
ENSG00000229809,-0.206338657162941
ENSG00000229814,NA
ENSG00000229815,NA
ENSG00000229816,0.154424367019451
ENSG00000229817,NA
ENSG00000229818,NA
ENSG00000229820,NA
ENSG00000229821,NA
ENSG00000229822,NA
ENSG00000229823,NA
ENSG00000229824,NA
ENSG00000229825,NA
ENSG00000229826,NA
ENSG00000229827,-0.144647533209856
ENSG00000229828,0.305898911991666
ENSG00000229829,NA
ENSG00000229830,NA
ENSG00000229831,NA
ENSG00000229832,0.0607957664711529
ENSG00000229833,0.598566128109028
ENSG00000229834,NA
ENSG00000229835,0.196595848838708
ENSG00000229836,NA
ENSG00000229839,-0.119043604955591
ENSG00000229840,0.0411875243432992
ENSG00000229841,-0.128710965533759
ENSG00000229842,NA
ENSG00000229846,NA
ENSG00000229847,-0.0264101059578951
ENSG00000229848,-0.206149636220285
ENSG00000229849,NA
ENSG00000229851,NA
ENSG00000229852,-0.469744735736105
ENSG00000229853,0.0249149833231971
ENSG00000229854,NA
ENSG00000229855,NA
ENSG00000229856,NA
ENSG00000229857,NA
ENSG00000229858,NA
ENSG00000229859,-0.636567345066843
ENSG00000229861,NA
ENSG00000229862,-0.0576316366889279
ENSG00000229863,-0.0246919163448522
ENSG00000229865,NA
ENSG00000229866,NA
ENSG00000229867,-0.184597736239622
ENSG00000229869,0.12937920256778
ENSG00000229870,0.038775712734987
ENSG00000229871,0.0677577279255563
ENSG00000229873,0.428674056366338
ENSG00000229874,-0.275328303180099
ENSG00000229875,NA
ENSG00000229876,NA
ENSG00000229877,0.0411875243432992
ENSG00000229878,NA
ENSG00000229880,NA
ENSG00000229881,NA
ENSG00000229882,NA
ENSG00000229885,NA
ENSG00000229886,-0.329054590660621
ENSG00000229887,NA
ENSG00000229889,NA
ENSG00000229890,NA
ENSG00000229891,-0.274025928621996
ENSG00000229892,NA
ENSG00000229893,-0.0246919163448523
ENSG00000229894,0.382471882304967
ENSG00000229896,NA
ENSG00000229897,-0.109805417890704
ENSG00000229898,NA
ENSG00000229899,NA
ENSG00000229900,NA
ENSG00000229901,-0.619944402392882
ENSG00000229903,NA
ENSG00000229905,0.0121288094088298
ENSG00000229906,NA
ENSG00000229907,NA
ENSG00000229909,NA
ENSG00000229910,NA
ENSG00000229911,NA
ENSG00000229912,-0.0367054694827701
ENSG00000229913,NA
ENSG00000229914,NA
ENSG00000229915,-0.120388429457087
ENSG00000229917,-0.0525235309478628
ENSG00000229918,NA
ENSG00000229919,0.00829095097020355
ENSG00000229920,0.0741272446873749
ENSG00000229921,NA
ENSG00000229922,NA
ENSG00000229923,NA
ENSG00000229924,-0.230793809773831
ENSG00000229925,NA
ENSG00000229926,NA
ENSG00000229927,0.811828188168427
ENSG00000229928,NA
ENSG00000229929,NA
ENSG00000229930,-0.555108989843997
ENSG00000229931,-0.84339976587094
ENSG00000229932,0.00109425627980718
ENSG00000229935,NA
ENSG00000229936,NA
ENSG00000229937,NA
ENSG00000229938,NA
ENSG00000229939,0.117708710911904
ENSG00000229940,NA
ENSG00000229941,NA
ENSG00000229942,NA
ENSG00000229943,NA
ENSG00000229944,0.0351231418184397
ENSG00000229946,NA
ENSG00000229947,0.0741272446873749
ENSG00000229948,0.0411875243432992
ENSG00000229949,NA
ENSG00000229950,-0.525031274535036
ENSG00000229951,0.404973781894314
ENSG00000229952,0.0445861461548404
ENSG00000229953,-0.343203598700018
ENSG00000229954,NA
ENSG00000229955,NA
ENSG00000229956,-0.584181690478166
ENSG00000229957,NA
ENSG00000229959,NA
ENSG00000229960,NA
ENSG00000229961,NA
ENSG00000229962,-0.0246919163448523
ENSG00000229964,NA
ENSG00000229965,-0.0246919163448523
ENSG00000229967,NA
ENSG00000229968,NA
ENSG00000229969,NA
ENSG00000229970,NA
ENSG00000229971,NA
ENSG00000229972,NA
ENSG00000229974,NA
ENSG00000229975,NA
ENSG00000229976,NA
ENSG00000229977,NA
ENSG00000229978,0.149637676012394
ENSG00000229979,-0.0246919163448523
ENSG00000229980,0.082120679240488
ENSG00000229981,0.0411875243432992
ENSG00000229982,NA
ENSG00000229983,NA
ENSG00000229985,-0.0246919163448523
ENSG00000229986,NA
ENSG00000229988,0.00824780399922348
ENSG00000229989,-0.057631636688928
ENSG00000229990,-0.0576316366889279
ENSG00000229991,-0.197074437982525
ENSG00000229992,0.0614517152430602
ENSG00000229994,0.0299504797314733
ENSG00000229995,NA
ENSG00000229996,0.0864812310943079
ENSG00000229998,NA
ENSG00000229999,0.166154699249979
ENSG00000230000,NA
ENSG00000230001,NA
ENSG00000230002,0.3192922655047
ENSG00000230003,NA
ENSG00000230004,NA
ENSG00000230005,-0.057631636688928
ENSG00000230006,-0.610011273615948
ENSG00000230009,NA
ENSG00000230010,0.25126912401976
ENSG00000230011,0.00824780399922348
ENSG00000230012,NA
ENSG00000230013,0.0722523287251228
ENSG00000230014,NA
ENSG00000230015,NA
ENSG00000230016,NA
ENSG00000230017,NA
ENSG00000230018,1.71556323386983
ENSG00000230019,NA
ENSG00000230020,-0.0399575939095484
ENSG00000230021,0.0384811399714033
ENSG00000230022,0.0275715821228614
ENSG00000230023,-0.0246919163448522
ENSG00000230024,-0.697286138054665
ENSG00000230025,NA
ENSG00000230026,-0.0898037496552435
ENSG00000230027,NA
ENSG00000230029,NA
ENSG00000230030,NA
ENSG00000230031,NA
ENSG00000230033,NA
ENSG00000230034,NA
ENSG00000230035,NA
ENSG00000230036,NA
ENSG00000230037,-0.00384448553089604
ENSG00000230039,0.00824780399922348
ENSG00000230040,NA
ENSG00000230042,-0.102297253149955
ENSG00000230043,NA
ENSG00000230044,NA
ENSG00000230045,0.156413926368864
ENSG00000230046,NA
ENSG00000230047,NA
ENSG00000230048,NA
ENSG00000230051,NA
ENSG00000230052,NA
ENSG00000230053,NA
ENSG00000230054,NA
ENSG00000230055,0.380983743355513
ENSG00000230056,NA
ENSG00000230058,0.0698564863251241
ENSG00000230060,NA
ENSG00000230061,NA
ENSG00000230062,NA
ENSG00000230063,NA
ENSG00000230064,NA
ENSG00000230065,NA
ENSG00000230066,NA
ENSG00000230067,-0.0943351557685661
ENSG00000230068,-0.121676230003159
ENSG00000230069,-0.684714811078005
ENSG00000230071,0.146458184499684
ENSG00000230072,NA
ENSG00000230073,NA
ENSG00000230074,0.018378235590209
ENSG00000230075,NA
ENSG00000230076,-0.0333203941056395
ENSG00000230077,-0.0385151222526306
ENSG00000230079,-0.0685337044631224
ENSG00000230080,NA
ENSG00000230081,NA
ENSG00000230082,-0.165087305530959
ENSG00000230083,NA
ENSG00000230084,0.67953760127114
ENSG00000230086,NA
ENSG00000230087,NA
ENSG00000230088,NA
ENSG00000230089,NA
ENSG00000230090,-0.057631636688928
ENSG00000230091,-0.561322988463542
ENSG00000230092,-0.0593113351844627
ENSG00000230096,NA
ENSG00000230097,NA
ENSG00000230098,0.0411875243432992
ENSG00000230099,0.526391533813056
ENSG00000230100,NA
ENSG00000230101,NA
ENSG00000230102,0.122614997515985
ENSG00000230104,0.00824780399922348
ENSG00000230105,-0.0246919163448522
ENSG00000230106,-0.0246919163448523
ENSG00000230107,-0.0246919163448523
ENSG00000230108,NA
ENSG00000230109,NA
ENSG00000230110,0.0741272446873749
ENSG00000230111,NA
ENSG00000230112,NA
ENSG00000230113,-0.057631636688928
ENSG00000230114,NA
ENSG00000230115,NA
ENSG00000230116,0.0411875243432992
ENSG00000230118,NA
ENSG00000230119,NA
ENSG00000230120,NA
ENSG00000230121,-0.0378140213827623
ENSG00000230122,-0.0246919163448523
ENSG00000230123,NA
ENSG00000230124,-0.469100473966391
ENSG00000230125,NA
ENSG00000230126,NA
ENSG00000230128,NA
ENSG00000230130,NA
ENSG00000230131,NA
ENSG00000230132,NA
ENSG00000230133,NA
ENSG00000230134,NA
ENSG00000230136,NA
ENSG00000230137,NA
ENSG00000230138,NA
ENSG00000230140,0.0633724193750914
ENSG00000230141,NA
ENSG00000230142,NA
ENSG00000230143,NA
ENSG00000230146,-0.239946359917196
ENSG00000230147,NA
ENSG00000230148,0.644879699648979
ENSG00000230149,-0.576060818734157
ENSG00000230150,NA
ENSG00000230153,NA
ENSG00000230154,0.232979305582082
ENSG00000230155,-0.0246919163448523
ENSG00000230156,NA
ENSG00000230157,NA
ENSG00000230158,NA
ENSG00000230159,NA
ENSG00000230160,-0.0576316366889279
ENSG00000230161,NA
ENSG00000230162,0.00824780399922346
ENSG00000230163,0.209975855503451
ENSG00000230164,NA
ENSG00000230165,0.0411875243432992
ENSG00000230166,NA
ENSG00000230169,NA
ENSG00000230170,-0.000252735722983325
ENSG00000230171,NA
ENSG00000230172,NA
ENSG00000230173,NA
ENSG00000230174,-0.057631636688928
ENSG00000230175,-0.177951218676159
ENSG00000230176,-0.0376923907099579
ENSG00000230177,0.213634828438519
ENSG00000230178,0.00824780399922345
ENSG00000230180,NA
ENSG00000230181,NA
ENSG00000230182,NA
ENSG00000230183,0.0602704138775528
ENSG00000230184,0.0411875243432992
ENSG00000230185,-0.180373769276767
ENSG00000230186,0.0984271045002535
ENSG00000230187,NA
ENSG00000230188,-0.0187545489600896
ENSG00000230189,0.0448788779294228
ENSG00000230190,NA
ENSG00000230191,-0.106250651198239
ENSG00000230192,NA
ENSG00000230193,NA
ENSG00000230194,NA
ENSG00000230195,0.178647722910313
ENSG00000230196,-0.0246919163448522
ENSG00000230197,-0.333129668034182
ENSG00000230198,NA
ENSG00000230199,-0.24493706487655
